x,y1,y2
4.88,2876.0,2327.0
4.89,2786.0,2326.0
4.9,2689.0,2328.0
4.91,2685.0,2324.0
4.92,2570.0,2329.0
4.93,2476.0,2329.0
4.94,2490.0,2330.0
4.95,2333.0,2327.0
4.96,2219.0,2329.0
4.97,2300.0,2331.0
4.98,2202.0,2330.0
4.99,2032.0,2336.0
5.0,2086.0,2329.0
5.01,2015.0,2327.0
5.02,1876.0,2333.0
5.03,1888.0,2331.0
5.04,1821.0,2332.0
5.05,1764.0,2336.0
5.06,1764.0,2335.0
5.07,1658.0,2332.0
5.08,1619.0,2333.0
5.09,1649.0,2331.0
5.1,1543.0,2331.0
5.11,1495.0,2336.0
5.12,1537.0,2333.0
5.13,1468.0,2335.0
5.14,1414.0,2338.0
5.15,1440.0,2335.0
5.16,1397.0,2335.0
5.17,1359.0,2336.0
5.18,1377.0,2333.0
5.19,1339.0,2337.0
5.2,1327.0,2336.0
5.21,1351.0,2333.0
5.22,1306.0,2335.0
5.23,1295.0,2339.0
5.24,1326.0,2336.0
5.25,1290.0,2334.0
5.26,1270.0,2340.0
5.27,1298.0,2338.0
5.28,1275.0,2337.0
5.29,1258.0,2339.0
5.3,1276.0,2338.0
5.31,1259.0,2337.0
5.32,1247.0,2340.0
5.33,1252.0,2340.0
5.34,1238.0,2338.0
5.35,1229.0,2341.0
5.36,1225.0,2339.0
5.37,1209.0,2339.0
5.38,1207.0,2342.0
5.39,1195.0,2340.0
5.4,1188.0,2342.0
5.41,1183.0,2344.0
5.42,1173.0,2342.0
5.43,1168.0,2343.0
5.44,1166.0,2345.0
5.45,1163.0,2342.0
5.46,1156.0,2344.0
5.47,1152.0,2346.0
5.48,1142.0,2344.0
5.49,1132.0,2345.0
5.5,1133.0,2348.0
5.51,1119.0,2346.0
5.52,1107.0,2346.0
5.53,1098.0,2348.0
5.54,1092.0,2348.0
5.55,1088.0,2349.0
5.56,1083.0,2351.0
5.57,1071.0,2349.0
5.58,1071.0,2351.0
5.59,1047.0,2352.0
5.6,1041.0,2351.0
5.61,1048.0,2353.0
5.62,1032.0,2353.0
5.63,1028.0,2351.0
5.64,1030.0,2352.0
5.65,1031.0,2354.0
5.66,1025.0,2353.0
5.67,1042.0,2352.0
5.68,1045.0,2355.0
5.69,1044.0,2353.0
5.7,1071.0,2354.0
5.71,1074.0,2353.0
5.72,1099.0,2354.0
5.73,1160.0,2355.0
5.74,1161.0,2356.0
5.75,1173.0,2357.0
5.76,1238.0,2357.0
5.77,1257.0,2357.0
5.78,1269.0,2356.0
5.79,1339.0,2356.0
5.8,1376.0,2360.0
5.81,1385.0,2356.0
5.82,1451.0,2358.0
5.83,1492.0,2357.0
5.84,1511.0,2354.0
5.85,1582.0,2355.0
5.86,1632.0,2359.0
5.87,1647.0,2357.0
5.88,1724.0,2358.0
5.89,1784.0,2358.0
5.9,1786.0,2354.0
5.91,1859.0,2359.0
5.92,1908.0,2357.0
5.93,1930.0,2355.0
5.94,2004.0,2355.0
5.95,2053.0,2358.0
5.96,2071.0,2357.0
5.97,2142.0,2359.0
5.98,2191.0,2360.0
5.99,2184.0,2360.0
6.0,2241.0,2360.0
6.01,2267.0,2361.0
6.02,2283.0,2361.0
6.03,2340.0,2363.0
6.04,2354.0,2365.0
6.05,2362.0,2361.0
6.06,2436.0,2364.0
6.07,2429.0,2364.0
6.08,2425.0,2359.0
6.09,2509.0,2364.0
6.1,2516.0,2365.0
6.11,2495.0,2362.0
6.12,2560.0,2360.0
6.13,2573.0,2361.0
6.14,2562.0,2363.0
6.15,2630.0,2360.0
6.16,2642.0,2358.0
6.17,2635.0,2363.0
6.18,2696.0,2364.0
6.19,2700.0,2366.0
6.2,2693.0,2364.0
6.21,2764.0,2366.0
6.22,2743.0,2368.0
6.23,2728.0,2363.0
6.24,2818.0,2365.0
6.25,2804.0,2367.0
6.26,2772.0,2364.0
6.27,2869.0,2366.0
6.28,2878.0,2366.0
6.29,2864.0,2365.0
6.3,2944.0,2364.0
6.31,2963.0,2367.0
6.32,2961.0,2366.0
6.33,3049.0,2365.0
6.34,3066.0,2367.0
6.35,3058.0,2362.0
6.36,3159.0,2365.0
6.37,3179.0,2363.0
6.38,3159.0,2366.0
6.39,3264.0,2365.0
6.4,3305.0,2368.0
6.41,3291.0,2368.0
6.42,3360.0,2368.0
6.43,3405.0,2369.0
6.44,3408.0,2366.0
6.45,3443.0,2368.0
6.46,3494.0,2367.0
6.47,3502.0,2369.0
6.48,3552.0,2366.0
6.49,3595.0,2369.0
6.5,3605.0,2367.0
6.51,3645.0,2365.0
6.52,3694.0,2366.0
6.53,3702.0,2366.0
6.54,3752.0,2368.0
6.55,3781.0,2366.0
6.56,3771.0,2368.0
6.57,3834.0,2369.0
6.58,3862.0,2368.0
6.59,3849.0,2366.0
6.6,3896.0,2368.0
6.61,3904.0,2367.0
6.62,3906.0,2367.0
6.63,3941.0,2366.0
6.64,3965.0,2369.0
6.65,3960.0,2365.0
6.66,3998.0,2368.0
6.67,3983.0,2368.0
6.68,4009.0,2367.0
6.69,4068.0,2368.0
6.7,4004.0,2370.0
6.71,4049.0,2367.0
6.72,4127.0,2370.0
6.73,4082.0,2371.0
6.74,4086.0,2368.0
6.75,4187.0,2368.0
6.76,4160.0,2371.0
6.77,4142.0,2369.0
6.78,4225.0,2365.0
6.79,4211.0,2371.0
6.8,4215.0,2368.0
6.81,4280.0,2370.0
6.82,4269.0,2369.0
6.83,4300.0,2368.0
6.84,4367.0,2373.0
6.85,4329.0,2372.0
6.86,4365.0,2372.0
6.87,4449.0,2369.0
6.88,4405.0,2368.0
6.89,4425.0,2370.0
6.9,4529.0,2369.0
6.91,4495.0,2370.0
6.92,4496.0,2370.0
6.93,4584.0,2368.0
6.94,4564.0,2373.0
6.95,4558.0,2371.0
6.96,4661.0,2370.0
6.97,4639.0,2372.0
6.98,4633.0,2371.0
6.99,4755.0,2372.0
7.0,4733.0,2373.0
7.01,4696.0,2370.0
7.02,4815.0,2371.0
7.03,4798.0,2375.0
7.04,4780.0,2374.0
7.05,4883.0,2373.0
7.06,4865.0,2375.0
7.07,4866.0,2373.0
7.08,4959.0,2375.0
7.09,4937.0,2375.0
7.1,4950.0,2374.0
7.11,5010.0,2374.0
7.12,5014.0,2373.0
7.13,5014.0,2374.0
7.14,5091.0,2374.0
7.15,5081.0,2371.0
7.16,5099.0,2373.0
7.17,5164.0,2374.0
7.18,5133.0,2374.0
7.19,5159.0,2373.0
7.2,5260.0,2377.0
7.21,5213.0,2377.0
7.22,5235.0,2374.0
7.23,5339.0,2374.0
7.24,5293.0,2376.0
7.25,5287.0,2375.0
7.26,5373.0,2376.0
7.27,5358.0,2376.0
7.28,5337.0,2376.0
7.29,5432.0,2375.0
7.3,5412.0,2379.0
7.31,5431.0,2376.0
7.32,5512.0,2377.0
7.33,5469.0,2380.0
7.34,5484.0,2377.0
7.35,5601.0,2379.0
7.36,5540.0,2380.0
7.37,5519.0,2377.0
7.38,5665.0,2374.0
7.39,5648.0,2381.0
7.4,5589.0,2380.0
7.41,5682.0,2379.0
7.42,5703.0,2380.0
7.43,5656.0,2380.0
7.44,5754.0,2376.0
7.45,5759.0,2379.0
7.46,5756.0,2377.0
7.47,5817.0,2378.0
7.48,5808.0,2379.0
7.49,5824.0,2378.0
7.5,5885.0,2380.0
7.51,5856.0,2379.0
7.52,5883.0,2376.0
7.53,5959.0,2379.0
7.54,5940.0,2379.0
7.55,5931.0,2376.0
7.56,6015.0,2375.0
7.57,6006.0,2376.0
7.58,5986.0,2375.0
7.59,6062.0,2372.0
7.6,6029.0,2377.0
7.61,6053.0,2374.0
7.62,6128.0,2375.0
7.63,6095.0,2376.0
7.64,6117.0,2375.0
7.65,6189.0,2376.0
7.66,6148.0,2375.0
7.67,6155.0,2373.0
7.68,6233.0,2372.0
7.69,6188.0,2376.0
7.7,6205.0,2376.0
7.71,6291.0,2375.0
7.72,6256.0,2378.0
7.73,6253.0,2376.0
7.74,6371.0,2372.0
7.75,6316.0,2375.0
7.76,6325.0,2377.0
7.77,6393.0,2375.0
7.78,6389.0,2378.0
7.79,6391.0,2376.0
7.8,6454.0,2376.0
7.81,6427.0,2376.0
7.82,6482.0,2377.0
7.83,6550.0,2379.0
7.84,6481.0,2378.0
7.85,6514.0,2374.0
7.86,6616.0,2378.0
7.87,6566.0,2378.0
7.88,6576.0,2376.0
7.89,6667.0,2378.0
7.9,6646.0,2379.0
7.91,6631.0,2375.0
7.92,6711.0,2372.0
7.93,6688.0,2378.0
7.94,6709.0,2376.0
7.95,6772.0,2378.0
7.96,6727.0,2379.0
7.97,6793.0,2378.0
7.98,6853.0,2379.0
7.99,6787.0,2377.0
8.0,6801.0,2376.0
8.01,6908.0,2379.0
8.02,6847.0,2380.0
8.03,6845.0,2376.0
8.04,6955.0,2379.0
8.05,6893.0,2382.0
8.06,6900.0,2380.0
8.07,6985.0,2381.0
8.08,6929.0,2381.0
8.09,6956.0,2380.0
8.1,7031.0,2383.0
8.11,6958.0,2384.0
8.12,7000.0,2382.0
8.13,7092.0,2383.0
8.14,7027.0,2380.0
8.15,7062.0,2380.0
8.16,7122.0,2380.0
8.17,7069.0,2385.0
8.18,7077.0,2381.0
8.19,7169.0,2383.0
8.2,7141.0,2382.0
8.21,7161.0,2382.0
8.22,7237.0,2382.0
8.23,7196.0,2385.0
8.24,7195.0,2383.0
8.25,7269.0,2383.0
8.26,7227.0,2382.0
8.27,7226.0,2381.0
8.28,7313.0,2380.0
8.29,7273.0,2383.0
8.3,7295.0,2381.0
8.31,7367.0,2382.0
8.32,7326.0,2380.0
8.33,7368.0,2379.0
8.34,7409.0,2380.0
8.35,7353.0,2378.0
8.36,7393.0,2376.0
8.37,7464.0,2378.0
8.38,7420.0,2379.0
8.39,7460.0,2377.0
8.4,7516.0,2375.0
8.41,7484.0,2375.0
8.42,7515.0,2375.0
8.43,7545.0,2377.0
8.44,7524.0,2377.0
8.45,7585.0,2377.0
8.46,7615.0,2379.0
8.47,7544.0,2379.0
8.48,7617.0,2377.0
8.49,7660.0,2379.0
8.5,7573.0,2377.0
8.51,7637.0,2374.0
8.52,7727.0,2380.0
8.53,7653.0,2379.0
8.54,7673.0,2379.0
8.55,7757.0,2382.0
8.56,7699.0,2383.0
8.57,7725.0,2378.0
8.58,7803.0,2378.0
8.59,7739.0,2382.0
8.6,7776.0,2381.0
8.61,7834.0,2383.0
8.62,7785.0,2383.0
8.63,7836.0,2380.0
8.64,7901.0,2377.0
8.65,7814.0,2383.0
8.66,7847.0,2378.0
8.67,7929.0,2380.0
8.68,7868.0,2379.0
8.69,7912.0,2379.0
8.7,7981.0,2377.0
8.71,7918.0,2377.0
8.72,7960.0,2378.0
8.73,8005.0,2376.0
8.74,7948.0,2380.0
8.75,7976.0,2379.0
8.76,8027.0,2380.0
8.77,7980.0,2380.0
8.78,8036.0,2378.0
8.79,8065.0,2379.0
8.8,8024.0,2379.0
8.81,8052.0,2376.0
8.82,8109.0,2381.0
8.83,8074.0,2383.0
8.84,8114.0,2380.0
8.85,8166.0,2377.0
8.86,8146.0,2381.0
8.87,8189.0,2379.0
8.88,8215.0,2379.0
8.89,8192.0,2380.0
8.9,8242.0,2379.0
8.91,8236.0,2379.0
8.92,8242.0,2377.0
8.93,8302.0,2380.0
8.94,8273.0,2381.0
8.95,8276.0,2376.0
8.96,8354.0,2375.0
8.97,8326.0,2377.0
8.98,8281.0,2376.0
8.99,8360.0,2377.0
9.0,8375.0,2375.0
9.01,8309.0,2377.0
9.02,8389.0,2374.0
9.03,8428.0,2378.0
9.04,8388.0,2379.0
9.05,8429.0,2377.0
9.06,8450.0,2378.0
9.07,8409.0,2377.0
9.08,8471.0,2378.0
9.09,8461.0,2376.0
9.1,8426.0,2379.0
9.11,8510.0,2377.0
9.12,8501.0,2379.0
9.13,8466.0,2376.0
9.14,8563.0,2376.0
9.15,8556.0,2376.0
9.16,8491.0,2375.0
9.17,8558.0,2376.0
9.18,8579.0,2379.0
9.19,8551.0,2377.0
9.2,8605.0,2379.0
9.21,8594.0,2379.0
9.22,8571.0,2378.0
9.23,8631.0,2377.0
9.24,8632.0,2380.0
9.25,8603.0,2378.0
9.26,8673.0,2377.0
9.27,8679.0,2379.0
9.28,8654.0,2378.0
9.29,8706.0,2378.0
9.3,8698.0,2379.0
9.31,8653.0,2378.0
9.32,8748.0,2375.0
9.33,8735.0,2377.0
9.34,8713.0,2372.0
9.35,8786.0,2373.0
9.36,8799.0,2378.0
9.37,8766.0,2377.0
9.38,8829.0,2373.0
9.39,8824.0,2376.0
9.4,8810.0,2374.0
9.41,8867.0,2374.0
9.42,8854.0,2373.0
9.43,8847.0,2372.0
9.44,8934.0,2377.0
9.45,8899.0,2377.0
9.46,8879.0,2374.0
9.47,8952.0,2376.0
9.48,8921.0,2377.0
9.49,8891.0,2376.0
9.5,8953.0,2379.0
9.51,8953.0,2380.0
9.52,8940.0,2380.0
9.53,8981.0,2376.0
9.54,8978.0,2378.0
9.55,8974.0,2376.0
9.56,9013.0,2378.0
9.57,8978.0,2377.0
9.58,8975.0,2377.0
9.59,9074.0,2378.0
9.6,9020.0,2378.0
9.61,8993.0,2376.0
9.62,9105.0,2373.0
9.63,9074.0,2381.0
9.64,9024.0,2376.0
9.65,9118.0,2374.0
9.66,9108.0,2377.0
9.67,9038.0,2373.0
9.68,9141.0,2375.0
9.69,9126.0,2377.0
9.7,9094.0,2374.0
9.71,9157.0,2376.0
9.72,9147.0,2376.0
9.73,9113.0,2373.0
9.74,9199.0,2375.0
9.75,9164.0,2378.0
9.76,9149.0,2376.0
9.77,9223.0,2376.0
9.78,9219.0,2376.0
9.79,9204.0,2375.0
9.8,9253.0,2376.0
9.81,9235.0,2378.0
9.82,9223.0,2376.0
9.83,9271.0,2375.0
9.84,9266.0,2377.0
9.85,9267.0,2374.0
9.86,9320.0,2375.0
9.87,9298.0,2379.0
9.88,9316.0,2376.0
9.89,9352.0,2374.0
9.9,9343.0,2376.0
9.91,9327.0,2378.0
9.92,9378.0,2373.0
9.93,9369.0,2375.0
9.94,9369.0,2375.0
9.95,9427.0,2375.0
9.96,9416.0,2376.0
9.97,9394.0,2374.0
