x,y1,y2
3.69,21749.0,9015.0
3.7,21813.0,9053.0
3.71,21713.0,9037.0
3.72,21821.0,9023.0
3.73,21931.0,9030.0
3.74,21876.0,9030.0
3.75,21863.0,9018.0
3.76,21919.0,9033.0
3.77,21839.0,9027.0
3.78,21823.0,9042.0
3.79,21764.0,9022.0
3.8,21801.0,9034.0
3.81,21912.0,9042.0
3.82,21878.0,9044.0
3.83,21820.0,9054.0
3.84,21804.0,9025.0
3.85,21754.0,9033.0
3.86,21712.0,9020.0
3.87,21700.0,9031.0
3.88,21739.0,9026.0
3.89,21768.0,9028.0
3.9,21811.0,9030.0
3.91,21814.0,9028.0
3.92,21762.0,9029.0
3.93,21843.0,9025.0
3.94,21821.0,9029.0
3.95,21804.0,9027.0
3.96,21888.0,9049.0
3.97,21898.0,9047.0
3.98,21881.0,9055.0
3.99,21954.0,9048.0
4.0,21881.0,9053.0
4.01,21753.0,9030.0
4.02,21830.0,9046.0
4.03,21789.0,9049.0
4.04,21744.0,9047.0
4.05,21669.0,9055.0
4.06,21678.0,9052.0
4.07,21600.0,9052.0
4.08,21609.0,9027.0
4.09,21612.0,9058.0
4.1,21459.0,9057.0
4.11,21418.0,9042.0
4.12,21383.0,9044.0
4.13,21301.0,9053.0
4.14,21342.0,9034.0
4.15,21245.0,9028.0
4.16,21232.0,9052.0
4.17,21139.0,9041.0
4.18,20970.0,9043.0
4.19,20869.0,9046.0
4.2,20877.0,9052.0
4.21,20822.0,9054.0
4.22,20683.0,9062.0
4.23,20708.0,9050.0
4.24,20626.0,9061.0
4.25,20435.0,9055.0
4.26,20467.0,9052.0
4.27,20444.0,9053.0
4.28,20337.0,9055.0
4.29,20226.0,9055.0
4.3,20293.0,9058.0
4.31,20127.0,9040.0
4.32,20165.0,9047.0
4.33,20115.0,9038.0
4.34,19971.0,9039.0
4.35,19941.0,9036.0
4.36,20028.0,9036.0
4.37,19780.0,9052.0
4.38,19748.0,9058.0
4.39,19741.0,9064.0
4.4,19551.0,9066.0
4.41,19452.0,9043.0
4.42,19314.0,9038.0
4.43,19269.0,9067.0
4.44,19043.0,9051.0
4.45,18959.0,9071.0
4.46,18877.0,9060.0
4.47,18851.0,9050.0
4.48,18829.0,9075.0
4.49,18621.0,9075.0
4.5,18465.0,9045.0
4.51,18413.0,9063.0
4.52,18301.0,9062.0
4.53,18174.0,9047.0
4.54,18069.0,9050.0
4.55,17957.0,9063.0
4.56,17859.0,9049.0
4.57,17705.0,9053.0
4.58,17466.0,9054.0
4.59,17377.0,9060.0
4.6,17301.0,9043.0
4.61,17134.0,9058.0
4.62,17003.0,9055.0
4.63,16829.0,9077.0
4.64,16651.0,9056.0
4.65,16564.0,9056.0
4.66,16427.0,9056.0
4.67,16243.0,9056.0
4.68,16064.0,9054.0
4.69,15915.0,9086.0
4.7,15700.0,9052.0
4.71,15599.0,9059.0
4.72,15517.0,9063.0
4.73,15267.0,9060.0
4.74,15124.0,9079.0
4.75,15031.0,9064.0
4.76,14787.0,9068.0
4.77,14611.0,9058.0
4.78,14508.0,9066.0
4.79,14331.0,9062.0
4.8,14216.0,9066.0
4.81,14061.0,9065.0
4.82,13815.0,9080.0
4.83,13666.0,9058.0
4.84,13555.0,9077.0
4.85,13358.0,9070.0
4.86,13248.0,9063.0
4.87,13150.0,9069.0
4.88,12947.0,9073.0
4.89,12786.0,9065.0
4.9,12712.0,9073.0
4.91,12515.0,9078.0
4.92,12361.0,9062.0
4.93,12231.0,9073.0
4.94,12041.0,9077.0
4.95,11902.0,9081.0
4.96,11769.0,9078.0
4.97,11564.0,9092.0
4.98,11408.0,9077.0
4.99,11232.0,9084.0
5.0,10989.0,9102.0
5.01,10821.0,9077.0
5.02,10729.0,9082.0
5.03,10425.0,9084.0
5.04,10275.0,9077.0
5.05,10159.0,9117.0
5.06,9880.0,9092.0
5.07,9760.0,9084.0
5.08,9659.0,9092.0
5.09,9414.0,9091.0
5.1,9280.0,9087.0
5.11,9230.0,9099.0
5.12,9055.0,9091.0
5.13,8984.0,9090.0
5.14,8953.0,9090.0
5.15,8716.0,9096.0
5.16,8670.0,9094.0
5.17,8652.0,9117.0
5.18,8435.0,9097.0
5.19,8411.0,9094.0
5.2,8465.0,9119.0
5.21,8234.0,9099.0
5.22,8251.0,9106.0
5.23,8295.0,9108.0
5.24,8098.0,9117.0
5.25,8045.0,9114.0
5.26,8108.0,9117.0
5.27,7990.0,9120.0
5.28,7963.0,9118.0
5.29,8020.0,9120.0
5.3,7914.0,9115.0
5.31,7931.0,9118.0
5.32,8040.0,9120.0
5.33,7893.0,9122.0
5.34,7937.0,9121.0
5.35,7987.0,9119.0
5.36,7915.0,9125.0
5.37,7971.0,9132.0
5.38,8040.0,9123.0
5.39,7987.0,9133.0
5.4,8084.0,9129.0
5.41,8123.0,9127.0
5.42,8079.0,9132.0
5.43,8167.0,9133.0
5.44,8235.0,9129.0
5.45,8180.0,9133.0
5.46,8254.0,9133.0
5.47,8316.0,9133.0
5.48,8256.0,9140.0
5.49,8313.0,9131.0
5.5,8380.0,9142.0
5.51,8288.0,9137.0
5.52,8366.0,9126.0
5.53,8469.0,9131.0
5.54,8406.0,9145.0
5.55,8501.0,9132.0
5.56,8554.0,9136.0
5.57,8501.0,9128.0
5.58,8609.0,9128.0
5.59,8692.0,9135.0
5.6,8652.0,9140.0
5.61,8780.0,9116.0
5.62,8869.0,9144.0
5.63,8801.0,9121.0
5.64,8887.0,9136.0
5.65,8998.0,9149.0
5.66,8965.0,9146.0
5.67,9031.0,9139.0
5.68,9145.0,9145.0
5.69,9099.0,9140.0
5.7,9150.0,9136.0
5.71,9317.0,9146.0
5.72,9263.0,9150.0
5.73,9293.0,9139.0
5.74,9444.0,9138.0
5.75,9418.0,9145.0
5.76,9521.0,9121.0
5.77,9626.0,9140.0
5.78,9616.0,9148.0
5.79,9725.0,9135.0
5.8,9768.0,9137.0
5.81,9703.0,9137.0
5.82,9787.0,9132.0
5.83,9896.0,9143.0
5.84,9850.0,9155.0
5.85,9937.0,9139.0
5.86,10039.0,9123.0
5.87,10029.0,9124.0
5.88,10064.0,9146.0
5.89,10118.0,9143.0
5.9,10133.0,9128.0
5.91,10222.0,9133.0
5.92,10243.0,9126.0
5.93,10268.0,9117.0
5.94,10364.0,9140.0
5.95,10366.0,9147.0
5.96,10337.0,9121.0
5.97,10426.0,9143.0
5.98,10434.0,9126.0
5.99,10383.0,9125.0
6.0,10473.0,9127.0
6.01,10517.0,9127.0
6.02,10438.0,9130.0
6.03,10543.0,9121.0
6.04,10568.0,9135.0
6.05,10472.0,9126.0
6.06,10547.0,9130.0
6.07,10606.0,9123.0
6.08,10525.0,9129.0
6.09,10579.0,9133.0
6.1,10656.0,9136.0
6.11,10605.0,9138.0
6.12,10650.0,9141.0
6.13,10740.0,9142.0
6.14,10651.0,9145.0
6.15,10721.0,9123.0
6.16,10811.0,9150.0
6.17,10741.0,9140.0
6.18,10787.0,9121.0
6.19,10869.0,9146.0
6.2,10811.0,9125.0
6.21,10840.0,9129.0
6.22,10935.0,9121.0
6.23,10897.0,9126.0
6.24,10898.0,9120.0
6.25,10994.0,9120.0
6.26,11025.0,9128.0
