x,y1,y2
0.0,15737.0,2269.0
0.01,15803.0,2272.0
0.02,15809.0,2273.0
0.03,15872.0,2276.0
0.04,15898.0,2272.0
0.05,15885.0,2272.0
0.06,15876.0,2274.0
0.07,15874.0,2275.0
0.08,15882.0,2276.0
0.09,15888.0,2274.0
0.1,15892.0,2274.0
0.11,15890.0,2273.0
0.12,15866.0,2274.0
0.13,15909.0,2277.0
0.14,15837.0,2275.0
0.15,15844.0,2274.0
0.16,15865.0,2276.0
0.17,15920.0,2276.0
0.18,15894.0,2273.0
0.19,15920.0,2273.0
0.2,15891.0,2274.0
0.21,15895.0,2273.0
0.22,15894.0,2276.0
0.23,15867.0,2276.0
0.24,15903.0,2273.0
0.25,15887.0,2275.0
0.26,15928.0,2273.0
0.27,15911.0,2274.0
0.28,15921.0,2274.0
0.29,15892.0,2275.0
0.3,15939.0,2276.0
0.31,15918.0,2274.0
0.32,15929.0,2273.0
0.33,15961.0,2274.0
0.34,15984.0,2272.0
0.35,16026.0,2274.0
0.36,16023.0,2272.0
0.37,16057.0,2273.0
0.38,16068.0,2271.0
0.39,16077.0,2276.0
0.4,16087.0,2273.0
0.41,16098.0,2276.0
0.42,16124.0,2272.0
0.43,16184.0,2272.0
0.44,16181.0,2273.0
0.45,16218.0,2274.0
0.46,16220.0,2272.0
0.47,16222.0,2272.0
0.48,16227.0,2270.0
0.49,16264.0,2270.0
0.5,16251.0,2273.0
0.51,16255.0,2273.0
0.52,16240.0,2274.0
0.53,16256.0,2272.0
0.54,16264.0,2272.0
0.55,16300.0,2274.0
0.56,16298.0,2275.0
0.57,16297.0,2272.0
0.58,16298.0,2273.0
0.59,16314.0,2275.0
0.6,16295.0,2272.0
0.61,16321.0,2273.0
0.62,16292.0,2273.0
0.63,16291.0,2273.0
0.64,16303.0,2272.0
0.65,16345.0,2273.0
0.66,16356.0,2273.0
0.67,16370.0,2273.0
0.68,16360.0,2274.0
0.69,16344.0,2274.0
0.7,16380.0,2271.0
0.71,16364.0,2275.0
0.72,16356.0,2275.0
0.73,16348.0,2273.0
0.74,16356.0,2275.0
0.75,16355.0,2275.0
0.76,16405.0,2273.0
0.77,16408.0,2272.0
0.78,16404.0,2273.0
0.79,16385.0,2273.0
0.8,16375.0,2272.0
0.81,16382.0,2273.0
0.82,16421.0,2274.0
0.83,16395.0,2273.0
0.84,16455.0,2272.0
0.85,16471.0,2272.0
0.86,16492.0,2271.0
0.87,16464.0,2272.0
0.88,16548.0,2275.0
0.89,16529.0,2272.0
0.9,16588.0,2271.0
0.91,16564.0,2271.0
0.92,16624.0,2270.0
0.93,16636.0,2275.0
0.94,16663.0,2269.0
0.95,16670.0,2270.0
0.96,16722.0,2270.0
0.97,16751.0,2269.0
0.98,16737.0,2268.0
0.99,16788.0,2268.0
1.0,16800.0,2268.0
1.01,16796.0,2268.0
1.02,16819.0,2269.0
1.03,16836.0,2266.0
1.04,16790.0,2269.0
1.05,16817.0,2272.0
1.06,16816.0,2271.0
1.07,16827.0,2270.0
1.08,16846.0,2272.0
1.09,16833.0,2270.0
1.1,16843.0,2272.0
1.11,16833.0,2268.0
1.12,16828.0,2270.0
1.13,16781.0,2270.0
1.14,16805.0,2271.0
1.15,16813.0,2273.0
1.16,16827.0,2273.0
1.17,16817.0,2272.0
1.18,16850.0,2272.0
1.19,16848.0,2271.0
1.2,16848.0,2273.0
1.21,16855.0,2273.0
1.22,16866.0,2273.0
1.23,16912.0,2272.0
1.24,16928.0,2272.0
1.25,16949.0,2273.0
1.26,16976.0,2275.0
1.27,16988.0,2273.0
1.28,16945.0,2273.0
1.29,16991.0,2272.0
1.3,16956.0,2274.0
1.31,16938.0,2273.0
1.32,16971.0,2272.0
1.33,17000.0,2273.0
1.34,16996.0,2270.0
1.35,17027.0,2272.0
1.36,17082.0,2274.0
1.37,17056.0,2273.0
1.38,17130.0,2270.0
1.39,17095.0,2271.0
1.4,17160.0,2270.0
1.41,17145.0,2270.0
1.42,17213.0,2269.0
1.43,17227.0,2269.0
1.44,17292.0,2269.0
1.45,17247.0,2270.0
1.46,17274.0,2269.0
1.47,17309.0,2267.0
1.48,17302.0,2269.0
1.49,17337.0,2271.0
1.5,17366.0,2272.0
1.51,17407.0,2268.0
1.52,17395.0,2268.0
1.53,17441.0,2269.0
1.54,17394.0,2269.0
1.55,17434.0,2268.0
1.56,17409.0,2267.0
1.57,17442.0,2266.0
1.58,17443.0,2266.0
1.59,17478.0,2268.0
1.6,17471.0,2266.0
1.61,17476.0,2267.0
1.62,17475.0,2269.0
1.63,17441.0,2268.0
1.64,17429.0,2265.0
1.65,17504.0,2266.0
1.66,17460.0,2266.0
1.67,17508.0,2266.0
1.68,17526.0,2267.0
1.69,17496.0,2266.0
1.7,17463.0,2268.0
1.71,17478.0,2265.0
1.72,17429.0,2268.0
1.73,17431.0,2268.0
1.74,17431.0,2267.0
1.75,17484.0,2268.0
1.76,17427.0,2266.0
1.77,17474.0,2267.0
1.78,17417.0,2267.0
1.79,17557.0,2266.0
1.8,17574.0,2265.0
1.81,17593.0,2264.0
1.82,17623.0,2262.0
1.83,17629.0,2266.0
1.84,17662.0,2264.0
1.85,17671.0,2266.0
1.86,17681.0,2263.0
1.87,17673.0,2264.0
1.88,17714.0,2264.0
1.89,17728.0,2264.0
1.9,17804.0,2266.0
1.91,17824.0,2261.0
1.92,17945.0,2259.0
1.93,17934.0,2260.0
1.94,17985.0,2263.0
1.95,17935.0,2262.0
1.96,17905.0,2257.0
1.97,17932.0,2264.0
1.98,17896.0,2262.0
1.99,17922.0,2262.0
2.0,17926.0,2259.0
2.01,17988.0,2258.0
2.02,17983.0,2262.0
2.03,18018.0,2259.0
2.04,18012.0,2258.0
