x,y1,y2
0.0,16621.0,2259.0
0.01,16632.0,2265.0
0.02,16591.0,2264.0
0.03,16605.0,2266.0
0.04,16653.0,2266.0
0.05,16618.0,2266.0
0.06,16608.0,2263.0
0.07,16640.0,2271.0
0.08,16631.0,2261.0
0.09,16639.0,2263.0
0.1,16670.0,2265.0
0.11,16650.0,2265.0
0.12,16650.0,2261.0
0.13,16675.0,2268.0
0.14,16636.0,2264.0
0.15,16661.0,2263.0
0.16,16699.0,2267.0
0.17,16690.0,2263.0
0.18,16711.0,2267.0
0.19,16722.0,2265.0
0.2,16709.0,2264.0
0.21,16714.0,2264.0
0.22,16725.0,2267.0
0.23,16713.0,2269.0
0.24,16725.0,2265.0
0.25,16773.0,2264.0
0.26,16759.0,2264.0
0.27,16783.0,2266.0
0.28,16818.0,2264.0
0.29,16823.0,2265.0
0.3,16789.0,2263.0
0.31,16826.0,2264.0
0.32,16791.0,2265.0
0.33,16835.0,2263.0
0.34,16901.0,2262.0
0.35,16903.0,2265.0
0.36,16884.0,2262.0
0.37,16914.0,2262.0
0.38,16902.0,2265.0
0.39,16915.0,2262.0
0.4,16952.0,2261.0
0.41,16942.0,2264.0
0.42,16969.0,2263.0
0.43,17028.0,2264.0
0.44,17022.0,2263.0
0.45,17014.0,2261.0
0.46,17026.0,2261.0
0.47,17005.0,2260.0
0.48,17037.0,2266.0
0.49,17063.0,2263.0
0.5,17044.0,2263.0
0.51,17077.0,2261.0
0.52,17102.0,2261.0
0.53,17078.0,2260.0
0.54,17097.0,2262.0
0.55,17121.0,2266.0
0.56,17112.0,2265.0
0.57,17124.0,2261.0
0.58,17163.0,2266.0
0.59,17130.0,2262.0
0.6,17159.0,2262.0
0.61,17176.0,2266.0
0.62,17117.0,2264.0
0.63,17122.0,2263.0
0.64,17156.0,2262.0
0.65,17110.0,2264.0
0.66,17141.0,2261.0
0.67,17193.0,2264.0
0.68,17160.0,2265.0
0.69,17169.0,2263.0
0.7,17195.0,2264.0
0.71,17154.0,2263.0
0.72,17172.0,2264.0
0.73,17215.0,2264.0
0.74,17180.0,2266.0
0.75,17219.0,2262.0
0.76,17261.0,2265.0
0.77,17224.0,2264.0
0.78,17235.0,2262.0
0.79,17278.0,2264.0
0.8,17233.0,2264.0
0.81,17269.0,2265.0
0.82,17322.0,2263.0
0.83,17319.0,2265.0
0.84,17340.0,2259.0
0.85,17372.0,2260.0
0.86,17365.0,2263.0
0.87,17357.0,2260.0
0.88,17378.0,2263.0
0.89,17372.0,2261.0
0.9,17414.0,2259.0
0.91,17467.0,2260.0
0.92,17464.0,2261.0
0.93,17466.0,2260.0
0.94,17502.0,2258.0
0.95,17484.0,2259.0
0.96,17479.0,2259.0
0.97,17536.0,2262.0
0.98,17536.0,2261.0
0.99,17557.0,2265.0
1.0,17601.0,2262.0
1.01,17597.0,2261.0
1.02,17602.0,2262.0
1.03,17611.0,2260.0
1.04,17603.0,2260.0
1.05,17619.0,2262.0
1.06,17642.0,2264.0
1.07,17638.0,2261.0
1.08,17656.0,2261.0
1.09,17661.0,2263.0
1.1,17630.0,2263.0
1.11,17638.0,2260.0
1.12,17647.0,2263.0
1.13,17628.0,2262.0
1.14,17648.0,2262.0
1.15,17711.0,2261.0
1.16,17684.0,2262.0
1.17,17694.0,2260.0
1.18,17705.0,2261.0
1.19,17689.0,2262.0
1.2,17683.0,2260.0
1.21,17720.0,2261.0
1.22,17706.0,2262.0
1.23,17748.0,2259.0
1.24,17778.0,2262.0
1.25,17744.0,2259.0
1.26,17787.0,2260.0
1.27,17805.0,2261.0
1.28,17762.0,2263.0
1.29,17785.0,2259.0
1.3,17821.0,2260.0
1.31,17807.0,2261.0
1.32,17844.0,2259.0
1.33,17881.0,2262.0
1.34,17865.0,2260.0
1.35,17867.0,2259.0
1.36,17898.0,2259.0
1.37,17865.0,2262.0
1.38,17915.0,2258.0
1.39,17956.0,2263.0
1.4,17942.0,2260.0
1.41,17967.0,2259.0
1.42,18011.0,2260.0
1.43,17990.0,2260.0
1.44,17998.0,2257.0
1.45,18036.0,2260.0
1.46,18021.0,2258.0
1.47,18033.0,2260.0
1.48,18094.0,2258.0
1.49,18090.0,2259.0
1.5,18091.0,2258.0
1.51,18113.0,2260.0
1.52,18086.0,2258.0
1.53,18112.0,2260.0
1.54,18133.0,2259.0
1.55,18102.0,2260.0
1.56,18138.0,2258.0
1.57,18177.0,2259.0
1.58,18153.0,2260.0
1.59,18165.0,2258.0
1.6,18190.0,2262.0
1.61,18150.0,2262.0
1.62,18182.0,2259.0
1.63,18193.0,2259.0
1.64,18177.0,2260.0
1.65,18214.0,2263.0
1.66,18218.0,2264.0
1.67,18197.0,2258.0
1.68,18211.0,2259.0
1.69,18223.0,2260.0
1.7,18195.0,2258.0
1.71,18241.0,2256.0
1.72,18263.0,2260.0
1.73,18259.0,2260.0
1.74,18292.0,2256.0
1.75,18324.0,2259.0
1.76,18281.0,2259.0
1.77,18335.0,2257.0
1.78,18349.0,2258.0
1.79,18320.0,2261.0
1.8,18358.0,2258.0
1.81,18391.0,2258.0
1.82,18363.0,2259.0
1.83,18378.0,2259.0
1.84,18414.0,2257.0
1.85,18360.0,2260.0
1.86,18413.0,2256.0
1.87,18439.0,2259.0
1.88,18409.0,2256.0
1.89,18459.0,2256.0
1.9,18499.0,2256.0
1.91,18460.0,2259.0
1.92,18497.0,2257.0
1.93,18531.0,2257.0
1.94,18506.0,2257.0
1.95,18527.0,2256.0
1.96,18580.0,2256.0
1.97,18570.0,2256.0
1.98,18605.0,2260.0
1.99,18615.0,2257.0
2.0,18598.0,2259.0
2.01,18615.0,2256.0
2.02,18630.0,2255.0
2.03,18605.0,2258.0
2.04,18642.0,2256.0
2.05,18678.0,2256.0
2.06,18657.0,2258.0
2.07,18668.0,2254.0
2.08,18693.0,2258.0
2.09,18655.0,2255.0
2.1,18670.0,2256.0
2.11,18691.0,2256.0
2.12,18686.0,2257.0
2.13,18713.0,2255.0
2.14,18728.0,2260.0
2.15,18714.0,2257.0
2.16,18742.0,2255.0
2.17,18748.0,2256.0
2.18,18712.0,2256.0
2.19,18745.0,2256.0
2.2,18766.0,2258.0
2.21,18747.0,2256.0
2.22,18786.0,2255.0
2.23,18778.0,2255.0
2.24,18742.0,2257.0
2.25,18782.0,2257.0
2.26,18786.0,2255.0
2.27,18746.0,2255.0
2.28,18809.0,2256.0
2.29,18839.0,2256.0
2.3,18804.0,2255.0
2.31,18836.0,2255.0
2.32,18857.0,2257.0
2.33,18818.0,2255.0
2.34,18865.0,2254.0
2.35,18867.0,2254.0
2.36,18843.0,2254.0
2.37,18880.0,2254.0
2.38,18934.0,2256.0
2.39,18888.0,2253.0
2.4,18925.0,2253.0
2.41,18960.0,2255.0
2.42,18910.0,2256.0
2.43,18955.0,2252.0
2.44,18974.0,2253.0
2.45,18965.0,2252.0
2.46,19006.0,2254.0
2.47,19023.0,2251.0
2.48,18984.0,2253.0
2.49,19004.0,2253.0
2.5,19009.0,2253.0
2.51,18992.0,2252.0
2.52,19006.0,2253.0
2.53,19022.0,2253.0
2.54,18989.0,2252.0
2.55,19020.0,2254.0
2.56,19039.0,2256.0
2.57,18982.0,2254.0
2.58,19008.0,2253.0
2.59,19016.0,2253.0
2.6,18991.0,2256.0
2.61,19005.0,2255.0
2.62,19019.0,2253.0
2.63,18967.0,2254.0
2.64,19012.0,2253.0
2.65,18998.0,2259.0
2.66,18949.0,2255.0
2.67,18983.0,2253.0
2.68,18974.0,2255.0
2.69,18909.0,2253.0
2.7,18998.0,2254.0
2.71,19017.0,2256.0
2.72,18943.0,2254.0
2.73,18975.0,2256.0
2.74,18994.0,2257.0
2.75,18927.0,2254.0
2.76,18964.0,2254.0
2.77,19001.0,2255.0
2.78,18960.0,2255.0
2.79,19005.0,2252.0
2.8,19016.0,2252.0
2.81,18971.0,2258.0
2.82,18978.0,2253.0
2.83,18978.0,2254.0
2.84,18941.0,2256.0
2.85,18971.0,2255.0
2.86,18991.0,2258.0
2.87,18972.0,2256.0
2.88,19026.0,2253.0
2.89,18992.0,2257.0
2.9,18935.0,2256.0
2.91,18976.0,2255.0
2.92,19011.0,2253.0
2.93,18955.0,2256.0
2.94,18998.0,2254.0
2.95,19043.0,2256.0
2.96,18996.0,2253.0
2.97,19028.0,2254.0
2.98,19005.0,2251.0
2.99,18939.0,2252.0
3.0,18963.0,2253.0
3.01,18941.0,2254.0
3.02,18909.0,2253.0
3.03,18965.0,2253.0
3.04,18938.0,2256.0
3.05,18877.0,2252.0
3.06,18898.0,2250.0
3.07,18878.0,2255.0
3.08,18820.0,2254.0
3.09,18850.0,2254.0
3.1,18808.0,2253.0
3.11,18776.0,2252.0
3.12,18824.0,2256.0
3.13,18760.0,2254.0
3.14,18682.0,2251.0
3.15,18730.0,2253.0
3.16,18692.0,2253.0
3.17,18576.0,2251.0
3.18,18676.0,2252.0
3.19,18670.0,2254.0
3.2,18560.0,2254.0
3.21,18581.0,2257.0
3.22,18568.0,2253.0
3.23,18490.0,2254.0
3.24,18510.0,2254.0
3.25,18490.0,2254.0
3.26,18437.0,2254.0
3.27,18450.0,2253.0
3.28,18424.0,2253.0
3.29,18322.0,2252.0
3.3,18350.0,2254.0
3.31,18303.0,2253.0
3.32,18207.0,2254.0
3.33,18242.0,2253.0
3.34,18208.0,2255.0
3.35,18120.0,2254.0
3.36,18176.0,2254.0
3.37,18188.0,2256.0
3.38,18102.0,2254.0
3.39,18109.0,2253.0
3.4,18060.0,2254.0
3.41,18010.0,2252.0
3.42,18075.0,2254.0
3.43,18036.0,2254.0
3.44,17935.0,2252.0
3.45,17969.0,2251.0
3.46,17899.0,2253.0
3.47,17825.0,2254.0
3.48,17816.0,2253.0
3.49,17753.0,2253.0
3.5,17644.0,2253.0
3.51,17713.0,2255.0
3.52,17625.0,2255.0
3.53,17510.0,2254.0
3.54,17552.0,2254.0
3.55,17486.0,2254.0
3.56,17342.0,2252.0
3.57,17376.0,2252.0
3.58,17325.0,2254.0
3.59,17191.0,2255.0
3.6,17190.0,2257.0
3.61,17105.0,2255.0
3.62,17011.0,2255.0
3.63,16958.0,2255.0
3.64,16881.0,2255.0
3.65,16748.0,2252.0
3.66,16703.0,2256.0
3.67,16647.0,2259.0
3.68,16532.0,2255.0
3.69,16534.0,2255.0
3.7,16443.0,2258.0
3.71,16291.0,2257.0
3.72,16276.0,2257.0
3.73,16138.0,2259.0
3.74,16043.0,2258.0
3.75,16039.0,2258.0
3.76,15949.0,2261.0
3.77,15811.0,2260.0
3.78,15797.0,2259.0
3.79,15659.0,2262.0
3.8,15540.0,2258.0
3.81,15522.0,2259.0
3.82,15364.0,2260.0
3.83,15235.0,2261.0
3.84,15223.0,2259.0
3.85,15113.0,2264.0
3.86,15000.0,2258.0
3.87,14966.0,2262.0
3.88,14828.0,2261.0
3.89,14724.0,2261.0
3.9,14730.0,2262.0
3.91,14516.0,2269.0
3.92,14402.0,2264.0
3.93,14424.0,2264.0
3.94,14293.0,2265.0
3.95,14161.0,2262.0
3.96,14097.0,2269.0
3.97,13918.0,2267.0
3.98,13715.0,2268.0
3.99,13690.0,2269.0
4.0,13596.0,2270.0
4.01,13437.0,2270.0
4.02,13344.0,2270.0
4.03,13201.0,2272.0
4.04,12970.0,2269.0
4.05,12886.0,2271.0
4.06,12685.0,2273.0
4.07,12542.0,2270.0
4.08,12441.0,2272.0
4.09,12290.0,2278.0
4.1,12173.0,2277.0
4.11,12030.0,2277.0
4.12,11880.0,2277.0
4.13,11727.0,2276.0
4.14,11592.0,2279.0
4.15,11397.0,2280.0
4.16,11287.0,2277.0
4.17,11209.0,2283.0
4.18,11062.0,2282.0
4.19,10870.0,2280.0
4.2,10747.0,2283.0
4.21,10540.0,2284.0
4.22,10410.0,2284.0
4.23,10292.0,2281.0
4.24,10131.0,2286.0
4.25,10027.0,2284.0
4.26,9923.0,2288.0
4.27,9795.0,2288.0
4.28,9731.0,2284.0
4.29,9601.0,2288.0
4.3,9428.0,2288.0
4.31,9353.0,2290.0
4.32,9208.0,2290.0
4.33,8953.0,2292.0
4.34,8973.0,2289.0
4.35,8788.0,2290.0
4.36,8620.0,2293.0
4.37,8496.0,2291.0
4.38,8388.0,2292.0
4.39,8217.0,2293.0
4.4,8163.0,2290.0
4.41,8027.0,2293.0
4.42,7831.0,2297.0
4.43,7739.0,2293.0
4.44,7533.0,2298.0
4.45,7415.0,2300.0
4.46,7285.0,2296.0
4.47,7121.0,2298.0
4.48,7018.0,2296.0
4.49,6954.0,2294.0
4.5,6807.0,2298.0
4.51,6663.0,2300.0
4.52,6485.0,2298.0
4.53,6369.0,2302.0
4.54,6368.0,2306.0
4.55,6145.0,2300.0
4.56,5916.0,2303.0
4.57,5843.0,2304.0
4.58,5664.0,2303.0
4.59,5465.0,2306.0
4.6,5407.0,2305.0
4.61,5314.0,2304.0
4.62,5101.0,2308.0
4.63,5022.0,2305.0
4.64,4937.0,2307.0
4.65,4721.0,2308.0
4.66,4730.0,2304.0
4.67,4631.0,2304.0
4.68,4425.0,2308.0
4.69,4357.0,2310.0
4.7,4290.0,2306.0
4.71,4089.0,2306.0
4.72,4082.0,2311.0
4.73,4032.0,2309.0
4.74,3861.0,2313.0
4.75,3794.0,2309.0
4.76,3871.0,2307.0
4.77,3594.0,2313.0
4.78,3596.0,2311.0
4.79,3512.0,2310.0
4.8,3297.0,2315.0
4.81,3329.0,2314.0
4.82,3272.0,2314.0
4.83,3041.0,2318.0
4.84,3064.0,2316.0
4.85,3052.0,2315.0
4.86,2815.0,2318.0
4.87,2855.0,2316.0
4.88,2814.0,2317.0
4.89,2663.0,2316.0
4.9,2644.0,2318.0
4.91,2590.0,2319.0
4.92,2460.0,2319.0
4.93,2462.0,2316.0
4.94,2357.0,2315.0
4.95,2256.0,2322.0
4.96,2248.0,2321.0
4.97,2183.0,2318.0
4.98,2047.0,2322.0
4.99,2046.0,2319.0
5.0,2017.0,2317.0
5.01,1906.0,2321.0
5.02,1893.0,2321.0
5.03,1876.0,2318.0
5.04,1806.0,2321.0
5.05,1803.0,2318.0
5.06,1730.0,2320.0
5.07,1661.0,2322.0
5.08,1694.0,2317.0
5.09,1628.0,2319.0
5.1,1585.0,2321.0
5.11,1624.0,2321.0
5.12,1559.0,2320.0
5.13,1527.0,2320.0
5.14,1561.0,2319.0
5.15,1509.0,2319.0
5.16,1451.0,2322.0
5.17,1498.0,2322.0
5.18,1474.0,2322.0
5.19,1427.0,2321.0
5.2,1468.0,2322.0
5.21,1448.0,2324.0
5.22,1407.0,2324.0
5.23,1422.0,2325.0
5.24,1397.0,2324.0
5.25,1369.0,2322.0
5.26,1380.0,2327.0
5.27,1356.0,2327.0
5.28,1330.0,2330.0
5.29,1336.0,2328.0
5.3,1312.0,2326.0
5.31,1291.0,2328.0
5.32,1299.0,2331.0
